w_connect,w_block,w_center,win_rate_vs_random,wins_vs_random,losses_vs_random,draws_vs_random,avg_turns_win_vs_random,avg_turns_loss_vs_random,win_rate_vs_intuitive_gamer,wins_vs_intuitive_gamer,losses_vs_intuitive_gamer,draws_vs_intuitive_gamer,avg_turns_win_vs_intuitive_gamer,avg_turns_loss_vs_intuitive_gamer,win_rate_vs_mcts,wins_vs_mcts,losses_vs_mcts,draws_vs_mcts,avg_turns_win_vs_mcts,avg_turns_loss_vs_mcts
1.2,1.4,1.8,0.9,45,3,2,5.44,7.33,0.36,18,28,4,5.44,7.29,0.2,10,33,7,5.0,6.91
1.2,1.4,2.0,0.84,42,6,2,5.57,6.33,0.52,26,20,4,6.38,7.7,0.24,12,27,11,5.33,6.74
1.2,1.6,0.0,0.84,42,5,3,5.9,7.6,0.9,45,4,1,5.76,6.5,0.22,11,34,5,5.0,6.94
1.2,1.6,0.2,0.78,39,10,1,5.62,7.0,0.78,39,9,2,5.36,6.44,0.32,16,29,5,5.25,6.76
1.2,1.6,0.4,0.92,46,2,2,5.83,6.0,0.66,33,16,1,5.36,7.62,0.14,7,37,6,5.29,6.81
1.2,1.6,0.6,0.9,45,5,0,5.36,7.6,0.7,35,14,1,5.46,7.29,0.22,11,35,4,5.0,6.91
1.2,1.6,0.8,0.88,44,5,1,5.36,7.2,0.54,27,18,5,5.59,7.11,0.16,8,34,8,5.25,6.94
1.2,1.6,1.0,0.78,39,9,2,5.67,7.56,0.52,26,20,4,5.46,7.5,0.1,5,36,9,5.4,6.78
1.2,1.6,1.2,0.86,43,5,2,5.47,6.8,0.58,29,18,3,5.28,7.78,0.2,10,33,7,5.2,6.97
1.2,1.6,1.4,0.9,45,3,2,5.62,8.0,0.6,30,19,1,5.0,7.16,0.16,8,36,6,5.25,6.83
1.2,1.6,1.6,0.94,47,2,1,5.38,7.0,0.48,24,21,5,5.33,7.52,0.3,15,28,7,5.13,6.79
1.2,1.6,1.8,0.82,41,4,5,5.63,6.5,0.52,26,17,7,5.15,7.41,0.22,11,31,8,5.55,6.77
1.2,1.6,2.0,0.86,43,3,4,5.42,7.33,0.46,23,22,5,5.52,7.55,0.2,10,36,4,5.6,6.94
1.2,1.8,0.0,0.8,40,8,2,5.75,7.0,0.9,45,5,0,5.49,6.0,0.32,16,30,4,5.62,6.73
1.2,1.8,0.2,0.86,43,6,1,5.79,7.0,0.8,40,9,1,5.4,6.44,0.28,14,33,3,5.29,6.79
1.2,1.8,0.4,0.94,47,3,0,5.51,6.67,0.64,32,17,1,5.56,7.53,0.24,12,33,5,5.5,6.61
1.2,1.8,0.6,0.82,41,7,2,5.68,7.43,0.6,30,16,4,5.47,7.62,0.24,12,27,11,5.0,6.96
1.2,1.8,0.8,0.94,47,2,1,5.47,6.0,0.52,26,22,2,5.46,7.45,0.28,14,28,8,5.29,6.79
1.2,1.8,1.0,0.72,36,10,4,5.22,7.8,0.48,24,25,1,5.33,7.6,0.2,10,36,4,5.0,6.56
1.2,1.8,1.2,0.9,45,3,2,5.71,8.0,0.52,26,20,4,5.62,7.6,0.2,10,36,4,5.2,6.78
1.2,1.8,1.4,0.82,41,7,2,5.44,7.43,0.54,27,16,7,5.3,7.12,0.2,10,31,9,5.2,6.77
1.2,1.8,1.6,0.92,46,0,4,5.52,0.0,0.38,19,18,13,5.84,7.56,0.28,14,28,8,5.43,6.79
1.2,1.8,1.8,0.86,43,5,2,5.6,8.0,0.42,21,19,10,5.95,7.58,0.2,10,31,9,5.0,7.42
1.2,1.8,2.0,0.92,46,3,1,5.65,7.33,0.52,26,17,7,6.08,7.41,0.1,5,37,8,5.0,7.03
1.2,2.0,0.0,0.92,46,4,0,5.61,8.0,0.88,44,6,0,5.27,6.67,0.34,17,32,1,5.35,6.94
1.2,2.0,0.2,0.84,42,4,4,5.86,6.5,0.82,41,6,3,5.24,7.33,0.12,6,35,9,6.0,6.69
1.2,2.0,0.4,0.82,41,7,2,5.63,7.14,0.68,34,15,1,5.24,7.47,0.12,6,41,3,5.0,6.63
1.2,2.0,0.6,0.8,40,9,1,5.55,7.11,0.6,30,15,5,5.27,7.6,0.12,6,40,4,5.33,6.7
1.2,2.0,0.8,0.84,42,5,3,5.62,7.6,0.54,27,17,6,5.74,7.76,0.26,13,32,5,5.0,6.69
1.2,2.0,1.0,0.86,43,5,2,5.74,7.2,0.6,30,11,9,5.27,7.45,0.26,13,31,6,5.46,6.71
1.2,2.0,1.2,0.78,39,8,3,5.46,7.5,0.36,18,25,7,5.22,7.52,0.28,14,25,11,5.14,6.88
1.2,2.0,1.4,0.9,45,2,3,5.62,7.0,0.48,24,23,3,5.33,7.65,0.18,9,37,4,5.0,6.92
1.2,2.0,1.6,0.86,43,5,2,5.37,7.6,0.48,24,24,2,5.83,7.67,0.24,12,31,7,5.33,6.45
1.2,2.0,1.8,0.84,42,5,3,5.48,7.6,0.54,27,16,7,5.89,7.5,0.3,15,24,11,5.27,7.25
1.2,2.0,2.0,0.92,46,2,2,5.65,8.0,0.34,17,26,7,5.47,7.62,0.1,5,38,7,5.4,6.84
1.4,0.0,0.0,0.9,45,3,2,5.58,7.33,0.92,46,4,0,5.43,6.5,0.24,12,31,7,5.5,6.65
1.4,0.0,0.2,0.88,44,5,1,5.41,8.0,0.8,40,10,0,5.3,6.6,0.22,11,36,3,5.18,6.5
1.4,0.0,0.4,0.8,40,8,2,5.45,7.0,0.8,40,9,1,5.95,6.44,0.2,10,29,11,5.6,6.83
1.4,0.0,0.6,0.9,45,4,1,5.76,7.5,0.76,38,11,1,5.47,7.45,0.28,14,28,8,5.29,6.57
1.4,0.0,0.8,0.96,48,2,0,5.42,8.0,0.74,37,10,3,6.19,6.8,0.2,10,27,13,5.4,7.04
1.4,0.0,1.0,0.88,44,4,2,5.45,8.0,0.66,33,13,4,5.73,7.23,0.3,15,28,7,5.4,7.0
1.4,0.0,1.2,0.96,48,2,0,5.42,7.0,0.72,36,13,1,5.94,7.85,0.18,9,34,7,5.0,6.88
1.4,0.0,1.4,0.9,45,4,1,5.67,7.0,0.76,38,11,1,5.74,7.27,0.2,10,28,12,5.2,6.5
1.4,0.0,1.6,0.98,49,1,0,5.57,6.0,0.58,29,17,4,5.9,7.06,0.32,16,25,9,5.12,6.4
1.4,0.0,1.8,0.82,41,6,3,5.78,7.67,0.54,27,16,7,5.52,7.25,0.28,14,27,9,5.14,6.59
1.4,0.0,2.0,0.86,43,5,2,5.14,7.6,0.58,29,15,6,5.69,7.6,0.16,8,33,9,5.0,6.97
1.4,0.2,0.0,0.84,42,6,2,5.67,6.67,0.86,43,6,1,5.47,6.33,0.34,17,30,3,5.24,7.0
1.4,0.2,0.2,0.9,45,3,2,5.53,7.33,0.78,39,9,2,5.62,6.22,0.18,9,38,3,5.22,6.63
1.4,0.2,0.4,0.8,40,5,5,5.35,6.4,0.86,43,7,0,5.74,6.57,0.22,11,33,6,5.36,6.79
1.4,0.2,0.6,0.86,43,5,2,5.6,8.0,0.68,34,15,1,5.71,6.93,0.22,11,36,3,5.36,6.56
1.4,0.2,0.8,0.92,46,0,4,5.57,0.0,0.64,32,13,5,5.75,6.62,0.24,12,32,6,5.17,6.62
1.4,0.2,1.0,0.96,48,2,0,5.38,7.0,0.62,31,17,2,5.84,7.18,0.28,14,30,6,5.29,6.67
1.4,0.2,1.2,0.92,46,4,0,5.65,7.0,0.64,32,13,5,6.12,6.92,0.26,13,31,6,5.62,6.65
1.4,0.2,1.4,0.98,49,1,0,5.78,8.0,0.6,30,16,4,6.07,7.38,0.18,9,35,6,5.0,6.86
1.4,0.2,1.6,0.94,47,3,0,5.38,6.67,0.6,30,16,4,6.07,7.25,0.26,13,29,8,5.31,7.1
1.4,0.2,1.8,0.9,45,4,1,5.31,7.5,0.44,22,19,9,6.0,7.26,0.26,13,30,7,5.31,6.6
1.4,0.2,2.0,0.94,47,1,2,5.3,6.0,0.52,26,18,6,6.31,7.33,0.26,13,27,10,5.15,6.96
1.4,0.4,0.0,0.88,44,5,1,5.77,7.6,0.86,43,7,0,5.42,6.86,0.24,12,30,8,5.33,7.27
1.4,0.4,0.2,0.88,44,6,0,5.77,6.67,0.86,43,6,1,5.42,6.67,0.12,6,34,10,5.0,7.0
1.4,0.4,0.4,0.94,47,3,0,5.51,7.33,0.68,34,15,1,6.12,6.4,0.18,9,35,6,5.0,6.91
1.4,0.4,0.6,0.86,43,4,3,5.51,7.5,0.7,35,11,4,5.29,6.91,0.24,12,30,8,5.17,6.93
1.4,0.4,0.8,0.82,41,7,2,5.49,7.43,0.82,41,8,1,5.88,7.25,0.24,12,33,5,5.33,6.97
1.4,0.4,1.0,0.96,48,1,1,5.54,6.0,0.66,33,16,1,5.67,7.0,0.2,10,34,6,5.4,6.82
1.4,0.4,1.2,0.92,46,3,1,5.65,6.67,0.56,28,18,4,5.71,7.22,0.24,12,29,9,5.0,6.76
1.4,0.4,1.4,0.78,39,8,3,5.46,7.0,0.68,34,13,3,5.82,7.85,0.24,12,31,7,5.0,6.97
1.4,0.4,1.6,0.92,46,3,1,5.22,7.33,0.42,21,21,8,6.24,7.43,0.22,11,32,7,5.55,6.75
1.4,0.4,1.8,0.88,44,5,1,5.45,7.6,0.54,27,16,7,6.11,7.75,0.18,9,33,8,5.0,6.61
1.4,0.4,2.0,0.9,45,3,2,5.4,8.0,0.5,25,18,7,5.56,7.78,0.2,10,26,14,5.2,7.0
1.4,0.6,0.0,0.8,40,5,5,5.55,6.8,0.82,41,8,1,5.63,6.0,0.24,12,33,5,5.67,6.73
1.4,0.6,0.2,0.86,43,5,2,5.56,6.8,0.78,39,9,2,5.56,6.89,0.24,12,37,1,5.33,6.92
1.4,0.6,0.4,0.88,44,4,2,5.82,7.0,0.84,42,8,0,5.48,7.5,0.18,9,34,7,5.0,6.59
1.4,0.6,0.6,0.92,46,2,2,5.26,8.0,0.68,34,13,3,5.29,7.38,0.26,13,35,2,5.62,6.86
1.4,0.6,0.8,0.84,42,7,1,5.52,7.43,0.6,30,15,5,5.4,7.87,0.3,15,31,4,5.13,6.65
1.4,0.6,1.0,0.9,45,4,1,5.71,7.0,0.52,26,20,4,5.85,7.3,0.18,9,32,9,5.22,6.81
1.4,0.6,1.2,0.92,46,4,0,5.7,7.0,0.56,28,13,9,5.71,7.54,0.24,12,30,8,5.0,6.8
1.4,0.6,1.4,0.96,48,2,0,5.79,8.0,0.48,24,22,4,5.17,7.36,0.3,15,31,4,5.0,6.65
1.4,0.6,1.6,0.9,45,4,1,5.49,6.5,0.5,25,20,5,5.56,7.7,0.3,15,25,10,5.27,7.12
1.4,0.6,1.8,0.88,44,3,3,5.59,8.0,0.38,19,22,9,6.58,7.45,0.4,20,22,8,5.1,6.64
1.4,0.6,2.0,0.74,37,10,3,5.54,7.2,0.28,14,24,12,6.14,7.33,0.2,10,32,8,5.0,6.56
1.4,0.8,0.0,0.88,44,5,1,5.73,7.2,0.82,41,8,1,5.39,6.75,0.34,17,31,2,5.59,7.03
1.4,0.8,0.2,0.94,47,1,2,5.77,8.0,0.88,44,5,1,5.5,6.4,0.18,9,37,4,5.67,6.76
1.4,0.8,0.4,0.9,45,5,0,5.44,7.2,0.78,39,7,4,5.77,7.14,0.3,15,29,6,5.13,6.76
1.4,0.8,0.6,0.82,41,5,4,5.63,8.0,0.74,37,10,3,5.86,7.4,0.22,11,38,1,5.36,6.79
1.4,0.8,0.8,0.92,46,3,1,5.7,6.67,0.62,31,16,3,5.9,7.12,0.22,11,34,5,5.18,6.88
1.4,0.8,1.0,0.76,38,9,3,5.74,7.33,0.6,30,18,2,5.47,7.67,0.3,15,33,2,5.8,6.48
1.4,0.8,1.2,0.92,46,3,1,5.61,6.67,0.46,23,24,3,5.52,7.5,0.36,18,23,9,5.33,6.78
1.4,0.8,1.4,0.88,44,6,0,5.27,7.0,0.42,21,25,4,5.95,7.44,0.26,13,33,4,5.0,6.67
1.4,0.8,1.6,0.78,39,9,2,5.31,7.11,0.4,20,23,7,6.2,7.57,0.24,12,30,8,5.0,7.13
1.4,0.8,1.8,0.82,41,6,3,5.54,7.33,0.3,15,27,8,5.67,7.7,0.26,13,27,10,5.0,6.96
1.4,0.8,2.0,0.86,43,3,4,5.33,8.0,0.42,21,20,9,6.14,7.7,0.28,14,22,14,5.29,6.82
1.4,1.0,0.0,0.82,41,8,1,5.49,6.75,0.92,46,3,1,5.26,6.67,0.28,14,32,4,5.29,6.81
1.4,1.0,0.2,0.86,43,4,3,5.84,8.0,0.88,44,6,0,5.41,7.0,0.18,9,35,6,5.89,6.91
1.4,1.0,0.4,0.9,45,2,3,5.4,6.0,0.8,40,9,1,5.5,6.89,0.26,13,28,9,5.31,6.43
1.4,1.0,0.6,0.8,40,7,3,5.8,7.43,0.66,33,15,2,5.36,7.33,0.24,12,34,4,5.17,6.76
1.4,1.0,0.8,0.84,42,3,5,5.33,6.0,0.6,30,18,2,5.73,7.44,0.28,14,31,5,5.14,6.9
1.4,1.0,1.0,0.8,40,7,3,5.2,6.57,0.5,25,19,6,5.48,7.58,0.2,10,36,4,5.0,6.67
1.4,1.0,1.2,0.78,39,7,4,5.51,7.71,0.54,27,17,6,5.74,7.41,0.18,9,33,8,5.0,6.67
1.4,1.0,1.4,0.86,43,5,2,5.6,8.0,0.44,22,25,3,5.55,7.36,0.24,12,31,7,5.17,7.03
1.4,1.0,1.6,0.9,45,4,1,5.58,7.0,0.4,20,24,6,6.0,7.75,0.32,16,27,7,5.12,6.67
1.4,1.0,1.8,0.86,43,6,1,5.6,7.67,0.36,18,22,10,6.11,7.73,0.24,12,27,11,5.0,6.67
1.4,1.0,2.0,0.82,41,5,4,5.59,7.6,0.34,17,29,4,5.47,7.52,0.16,8,34,8,5.0,6.88
1.4,1.2,0.0,0.86,43,5,2,5.56,7.6,0.84,42,7,1,5.38,6.86,0.24,12,33,5,5.67,7.03
1.4,1.2,0.2,0.88,44,4,2,5.64,7.0,0.76,38,10,2,5.47,7.0,0.18,9,37,4,5.67,6.7
1.4,1.2,0.4,0.8,40,8,2,5.8,7.5,0.84,42,6,2,5.57,7.67,0.32,16,30,4,5.75,6.8
1.4,1.2,0.6,0.8,40,6,4,5.6,7.0,0.68,34,15,1,5.47,7.6,0.24,12,33,5,5.17,6.61
1.4,1.2,0.8,0.84,42,3,5,5.43,7.33,0.54,27,22,1,5.81,7.64,0.1,5,39,6,5.0,6.67
1.4,1.2,1.0,0.9,45,5,0,5.4,7.6,0.54,27,20,3,5.3,7.8,0.12,6,36,8,5.0,6.61
1.4,1.2,1.2,0.86,43,5,2,5.51,7.6,0.4,20,26,4,5.4,7.38,0.28,14,30,6,5.14,6.87
1.4,1.2,1.4,0.82,41,6,3,5.34,7.33,0.44,22,23,5,5.55,7.65,0.2,10,31,9,5.0,7.03
1.4,1.2,1.6,0.9,45,2,3,5.8,8.0,0.5,25,20,5,5.48,7.5,0.28,14,33,3,5.14,6.85
1.4,1.2,1.8,0.88,44,4,2,5.41,7.0,0.52,26,17,7,5.77,7.41,0.26,13,33,4,5.15,6.97
1.4,1.2,2.0,0.94,47,2,1,5.64,7.0,0.54,27,21,2,6.33,7.71,0.16,8,33,9,5.25,6.91
1.4,1.4,0.0,0.86,43,4,3,5.56,7.0,0.84,42,7,1,5.52,6.57,0.22,11,35,4,5.0,6.97
1.4,1.4,0.2,0.84,42,5,3,5.62,6.8,0.74,37,11,2,5.32,7.27,0.18,9,38,3,5.22,7.05
1.4,1.4,0.4,0.86,43,7,0,5.79,7.71,0.74,37,9,4,5.54,7.33,0.18,9,36,5,5.0,6.72
1.4,1.4,0.6,0.9,45,3,2,5.53,7.33,0.58,29,19,2,5.28,7.37,0.22,11,31,8,5.18,6.84
1.4,1.4,0.8,0.94,47,3,0,5.51,8.0,0.62,31,16,3,5.39,7.5,0.3,15,27,8,5.13,6.81
1.4,1.4,1.0,0.8,40,8,2,5.7,8.0,0.44,22,20,8,5.18,7.4,0.18,9,37,4,5.0,6.97
1.4,1.4,1.2,0.92,46,3,1,5.39,7.33,0.4,20,24,6,5.6,7.5,0.36,18,27,5,5.22,6.89
1.4,1.4,1.4,0.94,47,2,1,5.47,8.0,0.52,26,21,3,5.46,7.43,0.2,10,29,11,5.2,6.55
1.4,1.4,1.6,0.8,40,6,4,5.5,8.0,0.38,19,20,11,5.42,7.6,0.4,20,23,7,5.1,6.43
1.4,1.4,1.8,0.84,42,8,0,5.71,7.5,0.48,24,21,5,5.83,7.71,0.18,9,30,11,5.0,6.6
1.4,1.4,2.0,0.88,44,4,2,5.55,7.5,0.46,23,21,6,6.57,7.52,0.3,15,28,7,5.13,6.71
1.4,1.6,0.0,0.88,44,4,2,5.82,7.5,0.88,44,4,2,5.14,6.5,0.2,10,36,4,5.2,6.61
1.4,1.6,0.2,0.86,43,6,1,5.6,7.0,0.82,41,8,1,5.63,7.25,0.2,10,32,8,5.4,6.69
1.4,1.6,0.4,0.94,47,2,1,5.17,7.0,0.72,36,9,5,5.33,7.33,0.22,11,33,6,5.36,6.79
1.4,1.6,0.6,0.84,42,4,4,5.86,7.0,0.68,34,14,2,5.59,7.29,0.3,15,33,2,5.27,6.91
1.4,1.6,0.8,0.84,42,6,2,5.19,7.33,0.58,29,20,1,6.1,7.5,0.32,16,31,3,5.12,6.58
1.4,1.6,1.0,0.78,39,6,5,5.41,7.67,0.54,27,21,2,5.15,7.71,0.3,15,31,4,5.0,6.71
1.4,1.6,1.2,0.78,39,9,2,5.36,7.11,0.36,18,21,11,5.67,7.33,0.2,10,34,6,5.2,7.0
1.4,1.6,1.4,0.96,48,1,1,5.46,8.0,0.44,22,21,7,5.36,7.24,0.16,8,32,10,5.0,6.62
1.4,1.6,1.6,0.86,43,5,2,5.23,7.2,0.38,19,28,3,5.63,7.57,0.16,8,32,10,5.75,7.0
1.4,1.6,1.8,0.84,42,4,4,5.38,7.5,0.5,25,19,6,5.64,7.58,0.22,11,28,11,5.0,6.57
1.4,1.6,2.0,0.82,41,4,5,5.98,7.0,0.28,14,28,8,7.0,7.57,0.24,12,29,9,5.17,7.24
1.4,1.8,0.0,0.92,46,2,2,5.74,6.0,0.88,44,5,1,5.68,6.8,0.18,9,40,1,5.0,6.75
1.4,1.8,0.2,0.9,45,4,1,5.71,8.0,0.78,39,10,1,5.31,7.0,0.1,5,35,10,5.4,6.57
1.4,1.8,0.4,0.88,44,6,0,5.36,7.67,0.62,31,16,3,5.26,7.25,0.16,8,36,6,5.25,6.33
1.4,1.8,0.6,0.82,41,6,3,5.34,7.33,0.64,32,17,1,5.12,7.41,0.14,7,39,4,5.0,6.77
1.4,1.8,0.8,0.86,43,4,3,5.47,8.0,0.5,25,23,2,5.32,7.57,0.2,10,37,3,5.0,6.81
1.4,1.8,1.0,0.84,42,6,2,5.52,7.33,0.54,27,20,3,5.15,7.7,0.16,8,37,5,5.0,6.86
1.4,1.8,1.2,0.92,46,2,2,5.61,8.0,0.38,19,26,5,5.42,7.46,0.12,6,35,9,5.33,6.46
1.4,1.8,1.4,0.9,45,3,2,5.36,7.33,0.42,21,19,10,5.38,7.58,0.16,8,35,7,5.0,6.69
1.4,1.8,1.6,0.88,44,6,0,5.5,7.0,0.46,23,18,9,5.52,7.56,0.34,17,24,9,5.0,6.67
1.4,1.8,1.8,0.86,43,3,4,5.51,7.33,0.34,17,26,7,6.18,7.62,0.28,14,30,6,5.0,6.73
1.4,1.8,2.0,0.8,40,8,2,5.8,7.0,0.38,19,27,4,5.21,7.41,0.16,8,30,12,5.25,6.87
1.4,2.0,0.0,0.84,42,7,1,5.9,7.43,0.82,41,6,3,5.29,6.33,0.2,10,36,4,5.0,6.94
1.4,2.0,0.2,0.88,44,5,1,5.64,6.4,0.6,30,14,6,5.33,7.14,0.1,5,42,3,5.0,6.67
1.4,2.0,0.4,0.9,45,5,0,5.62,8.0,0.56,28,19,3,5.21,7.58,0.16,8,38,4,5.25,6.84
1.4,2.0,0.6,0.82,41,6,3,5.44,7.0,0.68,34,14,2,5.24,7.57,0.18,9,34,7,5.22,6.53
1.4,2.0,0.8,0.76,38,8,4,5.47,7.25,0.48,24,19,7,5.17,7.26,0.3,15,34,1,5.13,7.06
1.4,2.0,1.0,0.88,44,3,3,5.45,7.33,0.62,31,13,6,5.26,7.23,0.26,13,34,3,5.46,6.76
1.4,2.0,1.2,0.86,43,3,4,5.28,7.33,0.52,26,21,3,5.77,7.52,0.08,4,40,6,5.0,6.65
1.4,2.0,1.4,0.74,37,8,5,5.32,7.25,0.42,21,21,8,5.19,7.62,0.24,12,33,5,5.33,6.91
1.4,2.0,1.6,0.88,44,5,1,5.55,7.2,0.44,22,22,6,5.36,7.55,0.2,10,34,6,5.0,6.88
1.4,2.0,1.8,0.86,43,4,3,5.37,6.5,0.46,23,17,10,5.7,7.53,0.26,13,25,12,5.31,6.72
1.4,2.0,2.0,0.88,44,5,1,5.5,7.2,0.38,19,23,8,5.63,7.48,0.2,10,35,5,5.2,6.8
1.6,0.0,0.0,0.82,41,6,3,5.54,7.33,0.78,39,8,3,5.41,6.75,0.16,8,35,7,5.25,7.14
1.6,0.0,0.2,0.82,41,7,2,5.68,7.71,0.86,43,4,3,5.65,6.0,0.14,7,36,7,5.29,6.89
1.6,0.0,0.4,0.92,46,3,1,5.3,6.67,0.74,37,8,5,5.27,7.25,0.26,13,29,8,5.31,6.69
1.6,0.0,0.6,0.92,46,2,2,5.78,7.0,0.74,37,9,4,5.54,6.67,0.26,13,33,4,6.08,7.03
1.6,0.0,0.8,0.9,45,4,1,5.4,7.5,0.7,35,13,2,5.97,7.54,0.16,8,32,10,5.25,6.81
1.6,0.0,1.0,0.94,47,2,1,5.38,8.0,0.62,31,18,1,5.84,7.33,0.28,14,29,7,5.43,6.76
1.6,0.0,1.2,0.88,44,2,4,5.23,7.0,0.62,31,16,3,6.03,7.75,0.14,7,35,8,5.86,6.97
1.6,0.0,1.4,0.9,45,3,2,5.62,8.0,0.42,21,24,5,5.48,7.5,0.18,9,27,14,5.44,7.04
1.6,0.0,1.6,0.9,45,2,3,5.49,6.0,0.52,26,18,6,6.54,7.67,0.24,12,29,9,5.17,6.69
1.6,0.0,1.8,0.9,45,3,2,5.36,7.33,0.62,31,16,3,5.58,7.62,0.22,11,34,5,5.36,6.71
1.6,0.0,2.0,0.88,44,3,3,5.32,7.33,0.46,23,18,9,6.04,7.33,0.18,9,31,10,5.22,7.1
1.6,0.2,0.0,0.92,46,3,1,5.57,6.67,0.82,41,8,1,5.34,7.0,0.22,11,32,7,5.36,7.0
1.6,0.2,0.2,0.96,48,2,0,5.92,7.0,0.86,43,7,0,5.51,7.14,0.22,11,35,4,5.36,6.8
1.6,0.2,0.4,0.94,47,1,2,5.72,8.0,0.82,41,7,2,5.83,7.43,0.26,13,33,4,5.15,6.73
1.6,0.2,0.6,0.84,42,6,2,5.71,7.67,0.72,36,11,3,5.72,6.91,0.26,13,33,4,5.15,6.55
1.6,0.2,0.8,0.92,46,4,0,5.61,6.5,0.6,30,16,4,5.8,7.25,0.28,14,32,4,5.29,6.62
1.6,0.2,1.0,0.9,45,4,1,5.27,7.0,0.58,29,15,6,5.55,6.93,0.22,11,27,12,5.36,6.37
1.6,0.2,1.2,0.82,41,6,3,5.29,8.0,0.42,21,22,7,5.95,7.55,0.18,9,35,6,5.22,6.8
1.6,0.2,1.4,0.94,47,3,0,5.68,6.67,0.44,22,23,5,6.09,7.3,0.24,12,27,11,5.17,6.89
1.6,0.2,1.6,0.92,46,2,2,5.52,7.0,0.5,25,19,6,5.96,7.58,0.18,9,31,10,5.22,6.77
1.6,0.2,1.8,0.84,42,5,3,5.71,8.0,0.44,22,23,5,5.82,7.74,0.2,10,31,9,5.2,6.77
1.6,0.2,2.0,0.9,45,3,2,5.4,7.33,0.44,22,25,3,6.55,7.6,0.16,8,33,9,5.25,6.73
1.6,0.4,0.0,0.88,44,5,1,5.64,6.8,0.94,47,3,0,5.51,7.33,0.2,10,37,3,5.8,6.86
1.6,0.4,0.2,0.82,41,7,2,5.73,7.43,0.82,41,6,3,5.49,6.67,0.14,7,37,6,5.0,6.59
1.6,0.4,0.4,0.82,41,6,3,5.44,7.67,0.76,38,12,0,5.63,7.0,0.2,10,37,3,5.0,6.38
1.6,0.4,0.6,0.8,40,9,1,5.75,7.11,0.74,37,10,3,5.7,7.4,0.16,8,34,8,5.0,6.88
1.6,0.4,0.8,0.84,42,4,4,5.43,7.0,0.64,32,13,5,5.56,7.69,0.24,12,31,7,5.67,6.77
1.6,0.4,1.0,0.8,40,6,4,5.45,6.67,0.5,25,21,4,6.04,7.52,0.12,6,36,8,5.0,7.0
1.6,0.4,1.2,0.88,44,3,3,5.45,7.33,0.52,26,17,7,6.31,7.53,0.14,7,29,14,5.0,6.76
1.6,0.4,1.4,0.96,48,2,0,5.33,7.0,0.46,23,21,6,5.7,7.33,0.14,7,30,13,5.0,6.8
1.6,0.4,1.6,0.86,43,6,1,5.28,7.33,0.5,25,18,7,5.96,7.44,0.24,12,30,8,5.17,6.47
1.6,0.4,1.8,0.94,47,1,2,5.72,6.0,0.46,23,22,5,5.96,7.36,0.24,12,27,11,5.17,6.74
1.6,0.4,2.0,0.9,45,1,4,5.27,8.0,0.38,19,25,6,6.47,7.68,0.34,17,21,12,5.0,6.86
1.6,0.6,0.0,0.84,42,6,2,5.71,6.33,0.8,40,9,1,5.5,6.44,0.22,11,34,5,5.36,6.94
1.6,0.6,0.2,0.86,43,6,1,5.7,7.0,0.88,44,6,0,5.59,7.33,0.12,6,42,2,5.33,6.9
1.6,0.6,0.4,0.9,45,5,0,5.4,7.6,0.74,37,9,4,5.97,7.11,0.2,10,32,8,5.6,7.0
1.6,0.6,0.6,0.9,45,3,2,5.49,6.67,0.58,29,17,4,5.97,7.18,0.22,11,33,6,5.18,6.79
1.6,0.6,0.8,0.82,41,4,5,5.68,7.0,0.48,24,23,3,5.17,7.13,0.24,12,28,10,5.33,6.86
1.6,0.6,1.0,0.84,42,6,2,5.24,7.67,0.56,28,21,1,5.57,7.52,0.1,5,40,5,5.4,6.75
1.6,0.6,1.2,0.84,42,5,3,5.62,6.8,0.56,28,15,7,5.29,7.2,0.24,12,31,7,5.0,6.71
1.6,0.6,1.4,0.88,44,4,2,5.41,7.5,0.36,18,23,9,6.0,7.74,0.2,10,26,14,5.4,6.62
1.6,0.6,1.6,0.86,43,1,6,5.51,8.0,0.3,15,25,10,6.33,7.52,0.28,14,29,7,5.43,6.97
1.6,0.6,1.8,0.86,43,2,5,5.65,8.0,0.5,25,21,4,5.48,7.71,0.22,11,31,8,5.0,6.77
1.6,0.6,2.0,0.9,45,2,3,5.53,8.0,0.42,21,23,6,5.95,7.83,0.32,16,23,11,5.12,6.87
1.6,0.8,0.0,0.9,45,2,3,5.89,7.0,0.86,43,5,2,5.42,6.4,0.2,10,40,0,5.0,6.95
1.6,0.8,0.2,0.84,42,4,4,5.71,7.5,0.74,37,12,1,5.49,7.33,0.3,15,31,4,5.13,7.03
1.6,0.8,0.4,0.82,41,8,1,5.44,6.75,0.78,39,8,3,5.51,6.5,0.14,7,36,7,5.29,6.44
1.6,0.8,0.6,0.82,41,7,2,5.59,7.14,0.7,35,14,1,5.91,7.14,0.2,10,32,8,5.0,6.81
1.6,0.8,0.8,0.72,36,9,5,5.56,7.78,0.5,25,17,8,5.72,7.65,0.3,15,32,3,5.13,6.75
1.6,0.8,1.0,0.82,41,6,3,5.49,7.0,0.48,24,23,3,5.33,7.65,0.2,10,36,4,5.2,7.22
1.6,0.8,1.2,0.86,43,3,4,5.47,8.0,0.42,21,22,7,5.95,7.64,0.3,15,26,9,5.13,6.62
1.6,0.8,1.4,0.82,41,8,1,5.44,7.25,0.52,26,20,4,6.23,7.7,0.36,18,28,4,5.22,6.57
